,일자,시장평균_미국(달러)(통화대원),국채금리_미국국채(3개월)(%),국채금리_미국국채(6개월)(%),국채금리_미국국채(1년)(%),국채금리_미국국채(5년)(%),국채금리_미국국채(10년)(%),콜금리(1일물중개거래)(%),무담보콜금리(1일물 은행간직거래(%),무담보콜금리 전체(%),주택 ·수도 · 전기 및 연료(2020=100),시장금리:국채(국민주택채권1종5년)(%),전국(2022.01=100),장단기금리차(2020=100),한은소비자동향조사(CSI)_소비자심리지수(Pt),미국 SP 500 Index(종가)(Pt),건설기성액(실질)(2020=100),건설수주(백만원),건설수주액(실질)(2020=100),건설투자(%)
890,210609,1113.7,0.025,0.041,0.051,0.75,1.492,0.48,0.48,0.48,101.44,1.81,91.96432,1.11,105.3,4219.55,9495.6,15116048,15611.1,1.5
891,210610,1115.8,0.025,0.041,0.048,0.7163,1.437,0.49,0.48,0.48,101.44,1.82,91.96432,1.11,105.3,4239.18,9495.6,15116048,15611.1,1.5
892,210611,1115,0.028,0.038,0.051,0.7436,1.454,0.5,0.48,0.48,101.44,1.831,91.96432,1.11,105.3,4247.44,9495.6,15116048,15611.1,1.5
893,210612,1115,0.028,0.038,0.051,0.7436,1.454,0.5,0.48,0.48,101.44,1.831,91.96432,1.11,105.3,4247.44,9495.6,15116048,15611.1,1.5
894,210613,1115,0.0279,0.0406,0.0507,0.7484,1.46,0.5,0.48,0.48,101.44,1.831,91.96432,1.11,105.3,4247.44,9495.6,15116048,15611.1,1.5
895,210614,1111.2,0.025,0.035,0.051,0.787,1.497,0.47,0.48,0.48,101.44,1.841,91.96432,1.11,105.3,4255.15,9495.6,15116048,15611.1,1.5
896,210615,1116.4,0.025,0.041,0.061,0.779,1.489,0.47,0.48,0.48,101.44,1.856,91.96432,1.11,105.3,4246.59,9495.6,15116048,15611.1,1.5
897,210616,1117.8,0.048,0.058,0.084,0.897,1.581,0.47,0.48,0.48,101.44,1.844,91.96432,1.11,105.3,4223.7,9495.6,15116048,15611.1,1.5
898,210617,1117.7,0.038,0.051,0.071,0.8809,1.511,0.48,0.48,0.48,101.44,1.868,91.96432,1.11,105.3,4221.86,9495.6,15116048,15611.1,1.5
899,210618,1129.5,0.041,0.053,0.089,0.8762,1.443,0.51,0.48,0.48,101.44,1.835,91.96432,1.11,105.3,4166.45,9495.6,15116048,15611.1,1.5
900,210619,1129.5,0.041,0.053,0.089,0.8762,1.443,0.51,0.48,0.48,101.44,1.835,91.96432,1.11,105.3,4166.45,9495.6,15116048,15611.1,1.5
901,210620,1129.5,0.0456,0.0583,0.0888,0.8811,1.441,0.51,0.48,0.48,101.44,1.835,91.96432,1.11,105.3,4166.45,9495.6,15116048,15611.1,1.5
902,210621,1132.2,0.041,0.048,0.089,0.8877,1.497,0.56,0.48,0.48,101.44,1.831,91.96432,1.11,105.3,4224.79,9495.6,15116048,15611.1,1.5
903,210622,1135.4,0.043,0.051,0.081,0.8569,1.467,0.56,0.48,0.48,101.44,1.836,91.96432,1.11,105.3,4246.44,9495.6,15116048,15611.1,1.5
904,210623,1132.4,0.046,0.051,0.084,0.8797,1.485,0.53,0.48,0.48,101.44,1.826,91.96432,1.11,105.3,4241.84,9495.6,15116048,15611.1,1.5
905,210624,1135.6,0.053,0.056,0.081,0.915,1.499,0.53,0.48,0.48,101.44,1.848,91.96432,1.11,105.3,4266.49,9495.6,15116048,15611.1,1.5
906,210625,1135.8,0.0507,0.0583,0.0812,0.9247,1.524,0.57,0.48,0.48,101.44,1.891,91.96432,1.11,105.3,4280.7,9495.6,15116048,15611.1,1.5
907,210626,1135.8,0.0507,0.0583,0.0812,0.9247,1.524,0.57,0.48,0.48,101.44,1.891,91.96432,1.11,105.3,4280.7,9495.6,15116048,15611.1,1.5
908,210627,1135.8,0.0583,0.0659,0.0812,0.9247,1.528,0.57,0.48,0.48,101.44,1.891,91.96432,1.11,105.3,4280.7,9495.6,15116048,15611.1,1.5
909,210628,1128.8,0.051,0.056,0.076,0.899,1.482,0.59,0.48,0.48,101.44,1.916,91.96432,1.11,105.3,4290.61,9495.6,15116048,15611.1,1.5
910,210629,1129.9,0.051,0.056,0.074,0.891,1.475,0.58,0.48,0.48,101.44,1.892,91.96432,1.11,105.3,4291.8,9495.6,15116048,15611.1,1.5
911,210630,1130,0.046,0.056,0.071,0.891,1.468,0.63,0.51,0.51,101.61,1.877,93.16947,1.15,110.5,4297.5,9328.7,18152995,14995.5,1.5
912,210701,1129.5,0.048,0.051,0.071,0.8926,1.459,0.53,0.51,0.51,101.61,1.894,93.16947,1.15,110.5,4319.94,9328.7,18152995,14995.5,1.5
913,210702,1132.2,0.051,0.053,0.071,0.859,1.431,0.51,0.51,0.51,101.61,1.903,93.16947,1.15,110.5,4352.34,9328.7,18152995,14995.5,1.5
914,210703,1132.2,0.051,0.053,0.071,0.859,1.431,0.51,0.51,0.51,101.61,1.903,93.16947,1.15,110.5,4352.34,9328.7,18152995,14995.5,1.5
915,210704,1132.2,0.051,0.053,0.071,0.859,1.431,0.51,0.51,0.51,101.61,1.903,93.16947,1.15,110.5,4352.34,9328.7,18152995,14995.5,1.5
916,210705,1134.5,0.0456,0.0609,0.0761,0.8606,1.436,0.47,0.51,0.51,101.61,1.878,93.16947,1.15,110.5,4352.34,9328.7,18152995,14995.5,1.5
917,210706,1130.3,0.048,0.051,0.066,0.7965,1.352,0.4,0.51,0.51,101.61,1.891,93.16947,1.15,110.5,4343.54,9328.7,18152995,14995.5,1.5
918,210707,1131.8,0.053,0.056,0.068,0.7852,1.323,0.48,0.51,0.51,101.61,1.834,93.16947,1.15,110.5,4358.13,9328.7,18152995,14995.5,1.5
919,210708,1137.6,0.053,0.051,0.063,0.742,1.294,0.51,0.51,0.51,101.61,1.791,93.16947,1.15,110.5,4320.82,9328.7,18152995,14995.5,1.5
920,210709,1143.4,0.053,0.056,0.068,0.7866,1.361,0.52,0.51,0.51,101.61,1.815,93.16947,1.15,110.5,4369.55,9328.7,18152995,14995.5,1.5
921,210710,1143.4,0.053,0.056,0.068,0.7866,1.361,0.52,0.51,0.51,101.61,1.815,93.16947,1.15,110.5,4369.55,9328.7,18152995,14995.5,1.5
922,210711,1143.4,0.0507,0.0507,0.071,0.7866,1.363,0.52,0.51,0.51,101.61,1.815,93.16947,1.15,110.5,4369.55,9328.7,18152995,14995.5,1.5
923,210712,1148.3,0.053,0.051,0.068,0.7946,1.368,0.52,0.51,0.51,101.61,1.818,93.16947,1.15,110.5,4384.63,9328.7,18152995,14995.5,1.5
924,210713,1146.4,0.051,0.051,0.074,0.846,1.418,0.58,0.51,0.51,101.61,1.843,93.16947,1.15,110.5,4369.21,9328.7,18152995,14995.5,1.5
925,210714,1145.1,0.051,0.051,0.074,0.7945,1.349,0.59,0.51,0.51,101.61,1.812,93.16947,1.15,110.5,4374.3,9328.7,18152995,14995.5,1.5
926,210715,1150.3,0.048,0.051,0.074,0.78,1.301,0.59,0.51,0.51,101.61,1.87,93.16947,1.15,110.5,4360.03,9328.7,18152995,14995.5,1.5
927,210716,1143.7,0.046,0.051,0.076,0.7815,1.3,0.56,0.51,0.51,101.61,1.849,93.16947,1.15,110.5,4327.16,9328.7,18152995,14995.5,1.5
928,210717,1143.7,0.046,0.051,0.076,0.7815,1.3,0.56,0.51,0.51,101.61,1.849,93.16947,1.15,110.5,4327.16,9328.7,18152995,14995.5,1.5
929,210718,1143.7,0.0507,0.0507,0.0761,0.7573,1.269,0.56,0.51,0.51,101.61,1.849,93.16947,1.15,110.5,4327.16,9328.7,18152995,14995.5,1.5
930,210719,1141.1,0.046,0.048,0.074,0.7075,1.199,0.54,0.51,0.51,101.61,1.837,93.16947,1.15,110.5,4258.49,9328.7,18152995,14995.5,1.5
931,210720,1145.7,0.051,0.051,0.074,0.685,1.222,0.51,0.51,0.51,101.61,1.791,93.16947,1.15,110.5,4323.06,9328.7,18152995,14995.5,1.5
932,210721,1151,0.051,0.051,0.071,0.7378,1.292,0.5,0.51,0.51,101.61,1.771,93.16947,1.15,110.5,4358.69,9328.7,18152995,14995.5,1.5
933,210722,1150.6,0.048,0.051,0.071,0.7201,1.277,0.52,0.51,0.51,101.61,1.787,93.16947,1.15,110.5,4367.48,9328.7,18152995,14995.5,1.5
934,210723,1151,0.051,0.051,0.071,0.7134,1.281,0.55,0.51,0.51,101.61,1.775,93.16947,1.15,110.5,4411.79,9328.7,18152995,14995.5,1.5
935,210724,1151,0.051,0.051,0.071,0.7134,1.281,0.55,0.51,0.51,101.61,1.775,93.16947,1.15,110.5,4411.79,9328.7,18152995,14995.5,1.5
936,210725,1151,0.0507,0.0507,0.0786,0.7166,1.283,0.55,0.51,0.51,101.61,1.775,93.16947,1.15,110.5,4411.79,9328.7,18152995,14995.5,1.5
937,210726,1149.5,0.046,0.051,0.071,0.7262,1.295,0.57,0.51,0.51,101.61,1.744,93.16947,1.15,110.5,4422.3,9328.7,18152995,14995.5,1.5
938,210727,1153.2,0.051,0.051,0.068,0.702,1.239,0.57,0.51,0.51,101.61,1.757,93.16947,1.15,110.5,4401.46,9328.7,18152995,14995.5,1.5
939,210728,1150.2,0.051,0.051,0.066,0.7143,1.238,0.51,0.51,0.51,101.61,1.781,93.16947,1.15,110.5,4400.64,9328.7,18152995,14995.5,1.5
940,210729,1154.8,0.046,0.053,0.066,0.7319,1.266,0.51,0.51,0.51,101.61,1.8,93.16947,1.15,110.5,4419.15,9328.7,18152995,14995.5,1.5
941,210730,1147.4,0.046,0.053,0.066,0.6935,1.226,0.58,0.51,0.51,101.61,1.78,93.16947,1.15,110.5,4395.26,9328.7,18152995,14995.5,1.5
942,210731,1147.4,0.046,0.053,0.066,0.6935,1.226,0.58,0.53,0.53,100.52,1.78,94.25633,1.17,103.4,4395.26,9236.6,14541827,14608.7,1.5
943,210801,1147.4,0.046,0.053,0.066,0.6935,1.226,0.58,0.53,0.53,100.52,1.78,94.25633,1.17,103.4,4395.26,9236.6,14541827,14608.7,1.5
944,210802,1147.5,0.048,0.053,0.068,0.6553,1.179,0.44,0.53,0.53,100.52,1.797,94.25633,1.17,103.4,4387.16,9236.6,14541827,14608.7,1.5
945,210803,1151.5,0.051,0.051,0.066,0.6473,1.174,0.49,0.53,0.53,100.52,1.798,94.25633,1.17,103.4,4423.15,9236.6,14541827,14608.7,1.5
946,210804,1150.7,0.051,0.051,0.066,0.6745,1.18,0.51,0.53,0.53,100.52,1.774,94.25633,1.17,103.4,4402.66,9236.6,14541827,14608.7,1.5
947,210805,1145.8,0.053,0.051,0.071,0.7257,1.225,0.5,0.53,0.53,100.52,1.781,94.25633,1.17,103.4,4429.1,9236.6,14541827,14608.7,1.5
948,210806,1143.5,0.051,0.051,0.074,0.7741,1.305,0.48,0.53,0.53,100.52,1.803,94.25633,1.17,103.4,4436.52,9236.6,14541827,14608.7,1.5
949,210807,1143.5,0.051,0.051,0.074,0.7741,1.305,0.48,0.53,0.53,100.52,1.803,94.25633,1.17,103.4,4436.52,9236.6,14541827,14608.7,1.5
950,210808,1143.5,0.051,0.051,0.074,0.7741,1.305,0.48,0.53,0.53,100.52,1.803,94.25633,1.17,103.4,4436.52,9236.6,14541827,14608.7,1.5
951,210809,1142.3,0.051,0.051,0.076,0.7984,1.325,0.5,0.53,0.53,100.52,1.798,94.25633,1.17,103.4,4432.35,9236.6,14541827,14608.7,1.5
952,210810,1145,0.056,0.056,0.076,0.8292,1.354,0.51,0.53,0.53,100.52,1.795,94.25633,1.17,103.4,4436.75,9236.6,14541827,14608.7,1.5
953,210811,1148.5,0.051,0.053,0.081,0.8067,1.335,0.49,0.53,0.53,100.52,1.799,94.25633,1.17,103.4,4447.7,9236.6,14541827,14608.7,1.5
954,210812,1155,0.051,0.051,0.079,0.8278,1.361,0.56,0.53,0.53,100.52,1.795,94.25633,1.17,103.4,4460.83,9236.6,14541827,14608.7,1.5
955,210813,1158.9,0.053,0.051,0.074,0.7763,1.283,0.54,0.53,0.53,100.52,1.794,94.25633,1.17,103.4,4468,9236.6,14541827,14608.7,1.5
956,210814,1158.9,0.053,0.051,0.074,0.7763,1.283,0.54,0.53,0.53,100.52,1.794,94.25633,1.17,103.4,4468,9236.6,14541827,14608.7,1.5
957,210815,1158.9,0.0583,0.0532,0.0761,0.7779,1.283,0.54,0.53,0.53,100.52,1.794,94.25633,1.17,103.4,4468,9236.6,14541827,14608.7,1.5
958,210816,1158.9,0.063,0.048,0.074,0.7618,1.268,0.54,0.53,0.53,100.52,1.794,94.25633,1.17,103.4,4479.71,9236.6,14541827,14608.7,1.5
959,210817,1167.8,0.074,0.053,0.071,0.77,1.267,0.51,0.53,0.53,100.52,1.775,94.25633,1.17,103.4,4448.08,9236.6,14541827,14608.7,1.5
960,210818,1174.9,0.061,0.051,0.068,0.7685,1.26,0.5,0.53,0.53,100.52,1.765,94.25633,1.17,103.4,4400.27,9236.6,14541827,14608.7,1.5
961,210819,1172.7,0.053,0.046,0.066,0.7702,1.243,0.51,0.53,0.53,100.52,1.738,94.25633,1.17,103.4,4405.8,9236.6,14541827,14608.7,1.5
962,210820,1174.5,0.053,0.046,0.063,0.7834,1.255,0.5,0.53,0.53,100.52,1.73,94.25633,1.17,103.4,4441.67,9236.6,14541827,14608.7,1.5
963,210821,1174.5,0.053,0.046,0.063,0.7834,1.255,0.5,0.53,0.53,100.52,1.73,94.25633,1.17,103.4,4441.67,9236.6,14541827,14608.7,1.5
964,210822,1174.5,0.0558,0.0456,0.0659,0.7866,1.26,0.5,0.53,0.53,100.52,1.73,94.25633,1.17,103.4,4441.67,9236.6,14541827,14608.7,1.5
965,210823,1176.7,0.051,0.053,0.063,0.7705,1.253,0.51,0.53,0.53,100.52,1.769,94.25633,1.17,103.4,4479.53,9236.6,14541827,14608.7,1.5
966,210824,1174,0.058,0.051,0.063,0.7982,1.297,0.55,0.53,0.53,100.52,1.81,94.25633,1.17,103.4,4486.23,9236.6,14541827,14608.7,1.5
967,210825,1168,0.051,0.051,0.066,0.8243,1.349,0.57,0.53,0.53,100.52,1.81,94.25633,1.17,103.4,4496.19,9236.6,14541827,14608.7,1.5
968,210826,1166.5,0.053,0.051,0.066,0.8508,1.354,0.84,0.53,0.53,100.52,1.786,94.25633,1.17,103.4,4470,9236.6,14541827,14608.7,1.5
969,210827,1168.1,0.053,0.051,0.068,0.8011,1.31,0.86,0.53,0.53,100.52,1.797,94.25633,1.17,103.4,4509.37,9236.6,14541827,14608.7,1.5
970,210828,1168.1,0.053,0.051,0.068,0.8011,1.31,0.86,0.53,0.53,100.52,1.797,94.25633,1.17,103.4,4509.37,9236.6,14541827,14608.7,1.5
971,210829,1168.1,0.0532,0.0532,0.071,0.7963,1.309,0.86,0.53,0.53,100.52,1.797,94.25633,1.17,103.4,4509.37,9236.6,14541827,14608.7,1.5
972,210830,1170.8,0.046,0.051,0.066,0.7675,1.28,0.86,0.53,0.53,100.52,1.782,94.25633,1.17,103.4,4528.79,9236.6,14541827,14608.7,1.5
973,210831,1164.4,0.046,0.058,0.068,0.7755,1.307,0.9,0.56,0.56,100.78,1.785,95.66642,1.15,102.7,4522.68,9247.9,15689246,14918.1,1.5
974,210901,1162.8,0.046,0.058,0.068,0.7756,1.299,0.83,0.56,0.56,100.78,1.808,95.66642,1.15,102.7,4524.09,9247.9,15689246,14918.1,1.5
975,210902,1157.5,0.046,0.051,0.066,0.7692,1.285,0.76,0.56,0.56,100.78,1.816,95.66642,1.15,102.7,4536.95,9247.9,15689246,14918.1,1.5
976,210903,1159.7,0.046,0.056,0.066,0.7853,1.326,0.75,0.56,0.56,100.78,1.823,95.66642,1.15,102.7,4535.43,9247.9,15689246,14918.1,1.5
977,210904,1159.7,0.046,0.056,0.066,0.7853,1.326,0.75,0.56,0.56,100.78,1.823,95.66642,1.15,102.7,4535.43,9247.9,15689246,14918.1,1.5
978,210905,1159.7,0.046,0.056,0.066,0.7853,1.326,0.75,0.56,0.56,100.78,1.823,95.66642,1.15,102.7,4535.43,9247.9,15689246,14918.1,1.5
979,210906,1156.4,0.0456,0.0507,0.0685,0.7901,1.336,0.75,0.56,0.56,100.78,1.841,95.66642,1.15,102.7,4535.43,9247.9,15689246,14918.1,1.5
980,210907,1157.3,0.041,0.051,0.066,0.8238,1.377,0.75,0.56,0.56,100.78,1.844,95.66642,1.15,102.7,4520.03,9247.9,15689246,14918.1,1.5
981,210908,1157.9,0.046,0.053,0.074,0.8062,1.336,0.74,0.56,0.56,100.78,1.861,95.66642,1.15,102.7,4514.07,9247.9,15689246,14918.1,1.5
982,210909,1164.5,0.046,0.051,0.074,0.7885,1.297,0.76,0.56,0.56,100.78,1.866,95.66642,1.15,102.7,4493.28,9247.9,15689246,14918.1,1.5
983,210910,1170.1,0.048,0.051,0.071,0.816,1.343,0.88,0.56,0.56,100.78,1.863,95.66642,1.15,102.7,4458.58,9247.9,15689246,14918.1,1.5
984,210911,1170.1,0.048,0.051,0.071,0.816,1.343,0.88,0.56,0.56,100.78,1.863,95.66642,1.15,102.7,4458.58,9247.9,15689246,14918.1,1.5
985,210912,1170.1,0.0456,0.0507,0.0735,0.8176,1.341,0.88,0.56,0.56,100.78,1.863,95.66642,1.15,102.7,4458.58,9247.9,15689246,14918.1,1.5
986,210913,1170.4,0.048,0.051,0.074,0.8063,1.326,0.86,0.56,0.56,100.78,1.881,95.66642,1.15,102.7,4468.73,9247.9,15689246,14918.1,1.5
987,210914,1174.3,0.041,0.051,0.071,0.7854,1.284,0.78,0.56,0.56,100.78,1.897,95.66642,1.15,102.7,4443.05,9247.9,15689246,14918.1,1.5
988,210915,1172.2,0.041,0.048,0.071,0.7999,1.304,0.76,0.56,0.56,100.78,1.862,95.66642,1.15,102.7,4480.7,9247.9,15689246,14918.1,1.5
989,210916,1171.7,0.035,0.046,0.071,0.8404,1.336,0.75,0.56,0.56,100.78,1.881,95.66642,1.15,102.7,4473.75,9247.9,15689246,14918.1,1.5
990,210917,1169.1,0.038,0.046,0.071,0.8616,1.363,0.77,0.56,0.56,100.78,1.908,95.66642,1.15,102.7,4432.99,9247.9,15689246,14918.1,1.5
991,210918,1169.1,0.038,0.046,0.071,0.8616,1.363,0.77,0.56,0.56,100.78,1.908,95.66642,1.15,102.7,4432.99,9247.9,15689246,14918.1,1.5
992,210919,1169.1,0.0406,0.0482,0.071,0.8616,1.363,0.77,0.56,0.56,100.78,1.908,95.66642,1.15,102.7,4432.99,9247.9,15689246,14918.1,1.5
993,210920,1169.1,0.03,0.046,0.068,0.826,1.312,0.77,0.56,0.56,100.78,1.908,95.66642,1.15,102.7,4357.73,9247.9,15689246,14918.1,1.5
994,210921,1169.1,0.025,0.046,0.068,0.8341,1.328,0.77,0.56,0.56,100.78,1.908,95.66642,1.15,102.7,4354.19,9247.9,15689246,14918.1,1.5
995,210922,1169.1,0.03,0.046,0.076,0.8536,1.304,0.77,0.56,0.56,100.78,1.908,95.66642,1.15,102.7,4395.64,9247.9,15689246,14918.1,1.5
996,210923,1177.6,0.03,0.046,0.074,0.9482,1.435,0.75,0.56,0.56,100.78,1.93,95.66642,1.15,102.7,4448.98,9247.9,15689246,14918.1,1.5
997,210924,1181.7,0.035,0.051,0.079,0.9485,1.453,0.75,0.56,0.56,100.78,1.972,95.66642,1.15,102.7,4455.48,9247.9,15689246,14918.1,1.5
998,210925,1181.7,0.035,0.051,0.079,0.9485,1.453,0.75,0.56,0.56,100.78,1.972,95.66642,1.15,102.7,4455.48,9247.9,15689246,14918.1,1.5
999,210926,1181.7,0.038,0.0558,0.0786,0.9567,1.465,0.75,0.56,0.56,100.78,1.972,95.66642,1.15,102.7,4455.48,9247.9,15689246,14918.1,1.5
1000,210927,1175.3,0.03,0.053,0.079,0.9879,1.491,0.72,0.56,0.56,100.78,1.991,95.66642,1.15,102.7,4443.11,9247.9,15689246,14918.1,1.5
1001,210928,1175.9,0.041,0.056,0.081,1.0244,1.546,0.76,0.56,0.56,100.78,2.05,95.66642,1.15,102.7,4352.63,9247.9,15689246,14918.1,1.5
1002,210929,1182,0.041,0.053,0.079,0.9954,1.524,0.73,0.56,0.56,100.78,2.035,95.66642,1.15,102.7,4359.46,9247.9,15689246,14918.1,1.5
1003,210930,1184.9,0.038,0.051,0.079,0.9713,1.492,0.92,0.77,0.77,102.28,2.043,97.12303,1.09,103.9,4307.54,9272.4,13864657,14937.3,1.5
1004,211001,1185.2,0.038,0.051,0.079,0.9296,1.465,0.71,0.77,0.77,102.28,2.076,97.12303,1.09,103.9,4357.04,9272.4,13864657,14937.3,1.5
1005,211002,1185.2,0.038,0.051,0.079,0.9296,1.465,0.71,0.77,0.77,102.28,2.076,97.12303,1.09,103.9,4357.04,9272.4,13864657,14937.3,1.5
1006,211003,1185.2,0.0355,0.0507,0.0786,0.9232,1.46,0.71,0.77,0.77,102.28,2.076,97.12303,1.09,103.9,4357.04,9272.4,13864657,14937.3,1.5
1007,211004,1185.2,0.038,0.051,0.079,0.9457,1.481,0.71,0.77,0.77,102.28,2.076,97.12303,1.09,103.9,4300.46,9272.4,13864657,14937.3,1.5
1008,211005,1187.2,0.041,0.056,0.084,0.9764,1.528,0.69,0.77,0.77,102.28,2.103,97.12303,1.09,103.9,4345.72,9272.4,13864657,14937.3,1.5
1009,211006,1187.1,0.046,0.061,0.091,0.9878,1.528,0.73,0.77,0.77,102.28,2.182,97.12303,1.09,103.9,4363.55,9272.4,13864657,14937.3,1.5
1010,211007,1190,0.053,0.061,0.094,1.0251,1.576,0.67,0.77,0.77,102.28,2.164,97.12303,1.09,103.9,4399.76,9272.4,13864657,14937.3,1.5
1011,211008,1190.3,0.051,0.061,0.094,1.0563,1.612,0.69,0.77,0.77,102.28,2.156,97.12303,1.09,103.9,4391.34,9272.4,13864657,14937.3,1.5
1012,211009,1190.3,0.051,0.061,0.094,1.0563,1.612,0.69,0.77,0.77,102.28,2.156,97.12303,1.09,103.9,4391.34,9272.4,13864657,14937.3,1.5
1013,211010,1190.3,0.051,0.061,0.094,1.0563,1.612,0.69,0.77,0.77,102.28,2.156,97.12303,1.09,103.9,4391.34,9272.4,13864657,14937.3,1.5
1014,211011,1190.3,0.0532,0.0659,0.0913,1.0921,1.628,0.69,0.77,0.77,102.28,2.156,97.12303,1.09,103.9,4361.19,9272.4,13864657,14937.3,1.5
1015,211012,1193.4,0.051,0.056,0.099,1.071,1.572,0.8,0.77,0.77,102.28,2.222,97.12303,1.09,103.9,4350.65,9272.4,13864657,14937.3,1.5
1016,211013,1199.1,0.051,0.058,0.099,1.0744,1.542,0.8,0.77,0.77,102.28,2.221,97.12303,1.09,103.9,4363.8,9272.4,13864657,14937.3,1.5
1017,211014,1195,0.046,0.058,0.096,1.0533,1.516,0.75,0.77,0.77,102.28,2.197,97.12303,1.09,103.9,4438.26,9272.4,13864657,14937.3,1.5
1018,211015,1188.3,0.048,0.058,0.101,1.1239,1.574,0.74,0.77,0.77,102.28,2.192,97.12303,1.09,103.9,4471.37,9272.4,13864657,14937.3,1.5
1019,211016,1188.3,0.048,0.058,0.101,1.1239,1.574,0.74,0.77,0.77,102.28,2.192,97.12303,1.09,103.9,4471.37,9272.4,13864657,14937.3,1.5
1020,211017,1188.3,0.0608,0.0558,0.1015,1.1468,1.589,0.74,0.77,0.77,102.28,2.192,97.12303,1.09,103.9,4471.37,9272.4,13864657,14937.3,1.5
1021,211018,1182.8,0.053,0.056,0.104,1.165,1.591,0.72,0.77,0.77,102.28,2.255,97.12303,1.09,103.9,4486.46,9272.4,13864657,14937.3,1.5
1022,211019,1185.8,0.056,0.061,0.101,1.1652,1.641,0.73,0.77,0.77,102.28,2.235,97.12303,1.09,103.9,4519.63,9272.4,13864657,14937.3,1.5
1023,211020,1181.7,0.056,0.056,0.094,1.167,1.66,0.73,0.77,0.77,102.28,2.255,97.12303,1.09,103.9,4536.19,9272.4,13864657,14937.3,1.5
1024,211021,1175.6,0.056,0.061,0.107,1.2347,1.696,0.76,0.77,0.77,102.28,2.258,97.12303,1.09,103.9,4549.78,9272.4,13864657,14937.3,1.5
1025,211022,1175.8,0.061,0.066,0.119,1.2006,1.638,0.75,0.77,0.77,102.28,2.301,97.12303,1.09,103.9,4544.9,9272.4,13864657,14937.3,1.5
1026,211023,1175.8,0.061,0.066,0.119,1.2006,1.638,0.75,0.77,0.77,102.28,2.301,97.12303,1.09,103.9,4544.9,9272.4,13864657,14937.3,1.5
1027,211024,1175.8,0.0583,0.0659,0.1218,1.2072,1.648,0.75,0.77,0.77,102.28,2.301,97.12303,1.09,103.9,4544.9,9272.4,13864657,14937.3,1.5
1028,211025,1178.4,0.056,0.063,0.119,1.1711,1.633,0.76,0.77,0.77,102.28,2.333,97.12303,1.09,103.9,4566.48,9272.4,13864657,14937.3,1.5
1029,211026,1171.8,0.056,0.063,0.122,1.1778,1.61,0.77,0.77,0.77,102.28,2.355,97.12303,1.09,103.9,4574.79,9272.4,13864657,14937.3,1.5
1030,211027,1166.3,0.056,0.063,0.119,1.15,1.55,0.75,0.77,0.77,102.28,2.452,97.12303,1.09,103.9,4551.68,9272.4,13864657,14937.3,1.5
1031,211028,1168.1,0.056,0.063,0.119,1.1831,1.578,0.78,0.77,0.77,102.28,2.41,97.12303,1.09,103.9,4596.42,9272.4,13864657,14937.3,1.5
1032,211029,1171.7,0.058,0.063,0.127,1.1848,1.561,0.76,0.77,0.77,102.28,2.504,97.12303,1.09,103.9,4605.38,9272.4,13864657,14937.3,1.5
1033,211030,1171.7,0.058,0.063,0.127,1.1848,1.561,0.76,0.77,0.77,102.28,2.504,97.12303,1.09,103.9,4605.38,9272.4,13864657,14937.3,1.5
1034,211031,1171.7,0.0583,0.0634,0.1345,1.2123,1.577,0.76,0.74,0.75,102.87,2.504,98.14038,1.17,107,4605.38,9339.3,15509607,15197.6,1.5
1035,211101,1169.6,0.0507,0.071,0.127,1.1815,1.561,0.74,0.74,0.75,102.87,2.488,98.14038,1.17,107,4613.67,9339.3,15509607,15197.6,1.5
1036,211102,1176.3,0.0583,0.0761,0.1675,1.1411,1.533,0.72,0.74,0.75,102.87,2.419,98.14038,1.17,107,4630.65,9339.3,15509607,15197.6,1.5
1037,211103,1175.5,0.051,0.071,0.17,1.1897,1.603,0.68,0.74,0.75,102.87,2.407,98.14038,1.17,107,4660.57,9339.3,15509607,15197.6,1.5
1038,211104,1181.1,0.041,0.066,0.15,1.1137,1.53,0.7,0.74,0.75,102.87,2.364,98.14038,1.17,107,4680.06,9339.3,15509607,15197.6,1.5
1039,211105,1180,0.046,0.068,0.145,1.0555,1.455,0.76,0.74,0.75,102.87,2.3,98.14038,1.17,107,4697.53,9339.3,15509607,15197.6,1.5
1040,211106,1180,0.046,0.068,0.145,1.0555,1.455,0.76,0.74,0.75,102.87,2.3,98.14038,1.17,107,4697.53,9339.3,15509607,15197.6,1.5
1041,211107,1180,0.046,0.068,0.145,1.0555,1.455,0.76,0.74,0.75,102.87,2.3,98.14038,1.17,107,4697.53,9339.3,15509607,15197.6,1.5
1042,211108,1185.2,0.041,0.061,0.152,1.1218,1.493,0.78,0.74,0.75,102.87,2.274,98.14038,1.17,107,4701.7,9339.3,15509607,15197.6,1.5
1043,211109,1184.3,0.046,0.061,0.137,1.0813,1.439,0.8,0.74,0.75,102.87,2.239,98.14038,1.17,107,4685.25,9339.3,15509607,15197.6,1.5
1044,211110,1178.4,0.051,0.066,0.162,1.2258,1.57,0.76,0.74,0.75,102.87,2.239,98.14038,1.17,107,4646.71,9339.3,15509607,15197.6,1.5
1045,211111,1181,0.0507,0.0659,0.165,1.2552,1.578,0.84,0.74,0.75,102.87,2.264,98.14038,1.17,107,4649.27,9339.3,15509607,15197.6,1.5
1046,211112,1184.7,0.053,0.066,0.162,1.2276,1.57,0.83,0.74,0.75,102.87,2.292,98.14038,1.17,107,4682.85,9339.3,15509607,15197.6,1.5
